Data Pibal
station_id,station_name,data_timestamp,station_elevation,lapisan,wd,ws,dddff,sandi_pibal
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,4000,350,1,35001,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,5000,205,0,20500,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,6000,265,0,26500,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,7000,330,2,33002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,8000,355,6,35506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,9000,330,5,33005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,10000,350,5,35005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,11000,20,6,02006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,12000,340,6,34006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,13000,355,8,35508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,14000,5,7,00507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,15000,355,6,35506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,16000,355,4,35504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-25T00:00:00,456,17000,0,4,00004,"PPAA 75001 97340
55285 20500 35005 
77999=

PPBB 75001 97340
90/12 22006 24512 15004  
90345 13001 35001 20500  
90789 33002 35506 33005  
91012 35005 02006 34006  
91345 35508 00507 35506  
9167/ 35504 00004="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,1000,100,7,10007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,2000,95,10,09510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,3000,100,14,10014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,4000,110,12,11012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,5000,90,6,09006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,6000,105,6,10506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,7000,110,6,11006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,8000,115,6,11506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,9000,115,5,11505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,10000,125,4,12504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,11000,115,4,11504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,12000,130,4,13004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,13000,125,4,12504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,14000,140,3,14003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-12T00:00:00,456,15000,150,4,15004,"PPAA 62001 97340
55285 09006 12504 
77999=

PPBB 62001 97340
90/13 20005 10007 10014  
90457 11012 09006 11006  
91014 12504 11504 14003  
915// 15004="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-23T00:00:00,456,,-1,-1,-1,"PPAA 73001 97340
NIL=

PPBB 73001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,1000,300,7,30007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,2000,320,7,32007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,3000,330,9,33009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,4000,330,7,33007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,5000,340,10,34010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,6000,355,11,35511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,7000,345,8,34508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,8000,350,14,35014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,9000,345,17,34517,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,10000,345,18,34518,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-16T06:00:00,456,11000,345,15,34515,"PPAA 66061 97340
55285 34010 34518 
77999=

PPBB 66061 97340
90/13 03007 30007 33009  
9067/ 35511 34508   
911// 34515="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-28T06:00:00,456,1000,140,15,14015,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-28T06:00:00,456,2000,175,15,17515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-28T06:00:00,456,3000,200,7,20007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-28T06:00:00,456,4000,190,9,19009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-28T06:00:00,456,5000,180,7,18007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-28T06:00:00,456,6000,185,8,18508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-28T06:00:00,456,7000,180,8,18008,"PPAA 78061 97340
55185 18007 
77999=

PPBB 78061 97340
90/12 05013 14015 17515  
90345 20007 19009 18007  
9067/ 18508 18008="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,1000,130,12,13012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,2000,110,10,11010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,3000,125,7,12507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,4000,140,7,14007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,5000,135,6,13506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,6000,145,6,14506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,7000,150,5,15005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,8000,140,7,14007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,9000,135,8,13508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,10000,165,7,16507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,11000,125,7,12507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,12000,150,7,15007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,13000,140,3,14003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,14000,165,3,16503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-06T06:00:00,32.8,15000,170,3,17003,"PPAA 56061 97340
55285 13506 16507 
77999=

PPBB 56061 97340
90/12 02007 13012 11010  
90379 12507 15005 13508  
91012 16507 12507 15007  
91345 14003 16503 17003="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-22T06:00:00,456,,-1,-1,-1,"PPAA 72061 97340
NIL=

PPBB 72061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-04T06:00:00,456,,-1,-1,-1,"PPAA 54061 97340
NIL=

PPBB 54061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,1000,275,5,27505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,2000,30,1,03001,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,3000,220,2,22002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,4000,185,2,18502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,5000,170,2,17002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,6000,140,2,14002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,7000,80,2,08002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,8000,80,5,08005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,9000,65,5,06505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,10000,65,7,06507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,11000,35,6,03506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,12000,45,3,04503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,13000,50,4,05004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,14000,30,5,03005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T00:00:00,32.8,15000,40,3,04003,"PPAA 56001 97340
55285 17002 06507 
77999=

PPBB 56001 97340
90/12 21005 27505 03001  
90367 22002 14002 08002  
91013 06507 03506 05004  
9145/ 03005 04003="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,1000,60,8,06008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,2000,100,9,10009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,3000,45,5,04505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,4000,300,5,30005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,5000,315,8,31508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,6000,330,5,33005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,7000,315,6,31506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,8000,30,8,03008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,9000,55,11,05511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,10000,30,6,03006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,11000,15,8,01508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,12000,35,12,03512,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,13000,60,14,06014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,14000,65,19,06519,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-01T06:00:00,456,15000,65,23,06523,"PPAA 51061 97340
55285 31508 03006 
77999=

PPBB 51061 97340
90/12 01010 06008 10009  
90346 04505 30005 33005  
90789 31506 03008 05511  
91134 01508 06014 06519  
915// 06523="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-07-02T06:00:00,456,,-1,-1,-1,"PPAA 52061 97340
NIL=

PPBB 52061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,1000,200,6,20006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,2000,205,5,20505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,3000,210,4,21004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,4000,195,3,19503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,5000,145,1,14501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,6000,130,1,13001,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,7000,50,2,05002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,8000,40,2,04002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,9000,35,4,03504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,10000,40,4,04004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,11000,40,4,04004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,12000,15,4,01504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-12T06:00:00,456,13000,10,3,01003,"PPAA 62061 97340
55285 14501 04004 
77999=

PPBB 62061 97340
90/13 01007 20006 21004  
90456 19503 14501 13001  
9079/ 05002 03504   
91123 04004 01504 01003="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-09T00:00:00,456,,,,,"PPAA 59001 97340
NIL=

PPBB 59001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-02T06:00:00,456,,-1,-1,-1,"PPAA 52061 97340
NIL=

PPBB 52061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,1000,110,10,11010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,2000,125,7,12507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,3000,135,4,13504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,4000,125,4,12504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,5000,150,2,15002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,6000,160,3,16003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,7000,185,5,18505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,8000,170,4,17004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,9000,195,5,19505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-07-15T06:00:00,456,10000,205,4,20504,"PPAA 65061 97340
55285 15002 20504 
77999=

PPBB 65061 97340
90/13 07008 11010 13504  
90478 12504 18505 17004  
910// 20504="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,1000,110,4,11004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,2000,105,10,10510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,3000,40,12,04012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,4000,105,10,10510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,5000,75,3,07503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,6000,30,1,03001,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,7000,340,4,34004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,8000,215,1,21501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,9000,320,5,32005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-26T00:00:00,456,10000,330,4,33004,"PPAA 76001 97340
55285 07503 33004 
77999=

PPBB 76001 97340
90/12 21007 11004 10510  
90346 04012 10510 03001  
90789 34004 21501 32005  
910// 33004="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T06:00:00,456,1000,5,6,00506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T06:00:00,456,2000,360,5,36005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T06:00:00,456,3000,325,6,32506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T06:00:00,456,4000,260,5,26005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T06:00:00,456,5000,5,4,00504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T06:00:00,456,6000,40,3,04003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T06:00:00,456,7000,60,3,06003,"PPAA 72061 97340
55185 00504 
77999=

PPBB 72061 97340
90/12 05008 00506 36005  
90345 32506 26005 00504  
9067/ 04003 06003="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,1000,65,6,06506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,2000,125,6,12506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,3000,165,9,16509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,4000,200,10,20010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,5000,235,9,23509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,6000,275,9,27509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,7000,305,8,30508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,8000,265,7,26507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,9000,230,11,23011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,10000,215,16,21516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,11000,210,21,21021,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,12000,205,27,20527,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,13000,205,29,20529,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,14000,205,30,20530,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,15000,200,30,20030,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,16000,200,30,20030,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,17000,200,29,20029,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,18000,195,27,19527,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,19000,200,29,20029,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-12T06:00:00,456,20000,200,28,20028,"PPAA 62061 97340
55385 23509 21516 20029 
77999=

PPBB 62061 97340
90/12 03012 06506 12506  
90379 16509 30508 23011  
91024 21516 20527 20530  
920// 20028="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-23T00:00:00,456,,-1,-1,-1,"PPAA 73001 97340
NIL=

PPBB 73001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-07-03T00:00:00,456,,-1,-1,-1,"PPAA 53001 97340
NIL=

PPBB 53001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-06-13T12:00:00,456,,-1,-1,-1,"PPAA 63121 97340
NIL=

PPBB 63121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,1000,65,14,06514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,2000,95,9,09509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,3000,135,8,13508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,4000,145,5,14505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,5000,85,8,08508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,6000,75,4,07504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,7000,90,8,09008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,8000,80,11,08011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,9000,65,11,06511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-24T06:00:00,456,10000,25,5,02505,"PPAA 74061 97340
55285 08508 02505 
77999=

PPBB 74061 97340
90/13 04014 06514 13508  
90456 14505 08508 07504  
9079/ 09008 06511   
910// 02505="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-04-20T12:00:00,456,,-1,-1,-1,"PPAA 70121 97340
NIL=

PPBB 70121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-13T12:00:00,456,1000,285,7,28507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-13T12:00:00,456,2000,285,5,28505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-13T12:00:00,456,3000,290,7,29007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-13T12:00:00,456,4000,295,7,29507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-13T12:00:00,456,5000,285,8,28508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-13T12:00:00,456,6000,280,7,28007,"PPAA 63121 97340
55185 28508 
77999=

PPBB 63121 97340
90/12 25002 28507 28505  
90345 29007 29507 28508  
906// 28007="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,1000,50,5,05005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,2000,65,11,06511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,3000,85,15,08515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,4000,115,16,11516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,5000,105,20,10520,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,6000,100,20,10020,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,7000,100,18,10018,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-20T12:00:00,456,8000,100,14,10014,"PPAA 70121 97340
55185 10520 
77999=

PPBB 70121 97340
90/12 21002 05005 06511  
90345 08515 11516 10520  
90678 10020 10018 10014="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,1000,35,12,03512,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,2000,50,14,05014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,3000,55,10,05510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,4000,80,10,08010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,5000,80,11,08011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,6000,85,11,08511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,7000,85,8,08508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,8000,80,10,08010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,9000,80,6,08006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,10000,50,5,05005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,11000,65,9,06509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,12000,75,9,07509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,13000,40,10,04010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,14000,45,15,04515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-30T06:00:00,456,15000,60,9,06009,"PPAA 80061 97340
55285 08011 05005 
77999=

PPBB 80061 97340
90/13 06016 03512 05510  
90479 08010 08508 08006  
91023 05005 07509 04010  
9145/ 04515 06009="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-02T12:00:00,456,1000,50,15,05015,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-02T12:00:00,456,2000,60,18,06018,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-02T12:00:00,456,3000,55,23,05523,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-02T12:00:00,456,4000,40,26,04026,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-02T12:00:00,456,5000,20,23,02023,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-02T12:00:00,456,6000,25,20,02520,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-02T12:00:00,456,7000,20,18,02018,"PPAA 52121 97340
55185 02023 
77999=

PPBB 52121 97340
90/12 10005 05015 06018  
90345 05523 04026 02023  
9067/ 02520 02018="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-13T06:00:00,456,,,,,"PPAA 63061 97340
NIL=

PPBB 63061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-21T12:00:00,456,,-1,-1,-1,"PPAA 71121 97340
NIL=

PPBB 71121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-15T12:00:00,456,,-1,-1,-1,"PPAA 65121 97340
NIL=

PPBB 65121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,1000,75,16,07516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,2000,95,12,09512,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,3000,85,6,08506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,4000,75,5,07505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,5000,95,6,09506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,6000,100,6,10006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,7000,110,6,11006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,8000,105,6,10506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,9000,135,7,13507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-14T06:00:00,456,10000,115,8,11508,"PPAA 64061 97340
55285 09506 11508 
77999=

PPBB 64061 97340
90/12 03013 07516 09512  
90347 08506 07505 11006  
9089/ 10506 13507   
910// 11508="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-11T06:00:00,32.8,1000,30,9,03009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-11T06:00:00,32.8,2000,45,9,04509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-11T06:00:00,32.8,3000,45,8,04508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-11T06:00:00,32.8,4000,70,5,07005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-11T06:00:00,32.8,5000,70,6,07006,
